elapsed_s,shaft_revolutions,electrical_energy_wh,charge_throughput_ah
149.0,2738.7763333333296,290.6126694444441,0.9454444444444442
149.1,2742.524333333329,291.4581486111107,0.9483444444444441
149.2,2746.303416666662,292.2355180555551,0.951005555555555
149.3,2750.2560833333296,292.9750222222219,0.9535611111111112
149.4,2754.3290833333294,293.3746222222219,0.9549486111111112
149.5,2757.874999999996,293.61880555555524,0.9557652777777778
149.6,2761.287499999996,294.18218888888856,0.9576902777777776
149.7,2765.2812499999955,294.8566388888885,0.9600236111111109
149.8,2769.3537499999966,295.21188888888855,0.9612486111111113
149.9,2772.7945833333297,295.21188888888855,0.9612486111111113
150.0,2775.4625833333293,295.2930874999997,0.9615
150.1,2777.7782499999958,295.3742861111108,0.9617513888888889
150.2,2779.8368333333287,295.3742861111108,0.9617513888888889
150.3,2781.451583333329,295.5217236111108,0.9622194444444445
150.4,2782.9699166666624,295.89930555555526,0.9634347222222222
150.5,2784.7542499999954,296.3604499999996,0.9649319444444443
150.6,2786.470666666662,296.69151666666625,0.965998611111111
150.7,2787.3754999999956,296.79158333333294,0.9663152777777776
150.8,2787.3384999999957,296.79158333333294,0.9663152777777776
150.9,2786.9166666666624,296.79158333333294,0.9663152777777776
151.0,2786.389833333329,296.79158333333294,0.9663152777777776
151.1,2785.8440833333293,296.79158333333294,0.9663152777777776
151.2,2785.304249999996,296.79158333333294,0.9663152777777776
151.3,2784.7968333333292,296.79158333333294,0.9663152777777776
151.4,2784.321499999996,296.79158333333294,0.9663152777777776
151.5,2783.861999999996,296.79158333333294,0.9663152777777776
151.6,2783.410999999996,296.79158333333294,0.9663152777777776
151.7,2782.970583333329,296.79158333333294,0.9663152777777776
151.8,2782.5403333333293,296.79158333333294,0.9663152777777776
151.9,2782.123749999996,296.79158333333294,0.9663152777777776
152.0,2781.7229999999963,296.79158333333294,0.9663152777777776
152.1,2781.337416666663,296.79158333333294,0.9663152777777776
152.2,2780.96583333333,296.79158333333294,0.9663152777777776
152.3,2780.6062499999966,296.79158333333294,0.9663152777777776
152.4,2780.26058333333,296.79158333333294,0.9663152777777776
152.5,2779.928499999997,296.79158333333294,0.9663152777777776
152.6,2779.6094166666635,296.79158333333294,0.9663152777777776
152.7,2779.3049999999967,296.79158333333294,0.9663152777777776
152.8,2779.0166666666632,296.79158333333294,0.9663152777777776
152.9,2778.74458333333,296.79158333333294,0.9663152777777776
153.0,2778.48758333333,296.79158333333294,0.9663152777777776
153.1,2778.246166666663,296.79158333333294,0.9663152777777776
153.2,2778.0209999999965,296.79158333333294,0.9663152777777776
153.3,2777.8104999999964,296.79158333333294,0.9663152777777776
153.4,2777.6134999999963,296.79158333333294,0.9663152777777776
153.5,2777.4283333333296,296.79158333333294,0.9663152777777776
153.6,2777.2568333333297,296.79158333333294,0.9663152777777776
153.7,2777.1014999999966,296.79158333333294,0.9663152777777776
153.8,2776.960666666663,296.79158333333294,0.9663152777777776
153.9,2776.8339999999966,296.79158333333294,0.9663152777777776
154.0,2776.7221666666633,296.79158333333294,0.9663152777777776
154.1,2776.623666666663,296.79158333333294,0.9663152777777776
154.2,2776.5372499999967,296.79158333333294,0.9663152777777776
154.3,2776.4632499999966,296.79158333333294,0.9663152777777776
154.4,2776.40008333333,296.79158333333294,0.9663152777777776
154.5,2776.34758333333,296.79158333333294,0.9663152777777776
154.6,2776.30733333333,296.79158333333294,0.9663152777777776
154.7,2776.27933333333,296.79158333333294,0.9663152777777776
154.8,2776.263249999997,296.79158333333294,0.9663152777777776
154.9,2776.2570833333302,296.79158333333294,0.9663152777777776
155.0,2776.2569166666635,296.79158333333294,0.9663152777777776
155.1,2776.2991666666635,296.85911388888854,0.9665249999999999
155.2,2776.41033333333,297.0140277777774,0.9670069444444442
155.3,2776.5981666666635,297.21207777777744,0.967625
155.4,2776.892749999997,297.45255972222185,0.9683777777777778
155.5,2777.3081666666635,297.71973333333295,0.9692166666666666
155.6,2777.8424166666637,297.9997416666663,0.970098611111111
